172.1170396	-3.33E-06	-7.69E-06	-0.00037726	-0.000378282
171.8213058	-3.55E-06	-9.34E-06	-2.51E-05	-2.52E-05
171.5265866	-2.63E-06	-9.85E-06	-5.61E-05	-5.63E-05
171.2328767	-1.40E-06	-1.01E-05	-0.000159077	-0.000159746
170.9401709	-4.59E-07	-1.08E-05	-0.000313984	-0.00031544
170.6484642	-2.61E-07	-1.22E-05	-0.000579152	-0.000581907
170.3577513	-1.02E-09	-1.37E-05	-0.000847097	-0.000851228
170.0680272	-3.68E-07	-1.54E-05	-0.001054888	-0.001060074
169.7792869	-9.71E-07	-1.72E-05	-0.001248623	-0.001254784
169.4915254	-1.34E-06	-1.81E-05	-0.00136174	-0.001368486
169.2047377	-9.74E-07	-1.62E-05	-0.001266863	-0.001273164
168.9189189	-6.55E-07	-1.44E-05	-0.001171323	-0.001177173
168.6340641	-1.50E-07	-1.23E-05	-0.001113348	-0.001119012
168.3501684	2.90E-07	-1.02E-05	-0.001067016	-0.001072568
168.0672269	4.87E-07	-8.60E-06	-0.001007955	-0.001013309
167.7852349	3.50E-07	-8.18E-06	-0.000909856	-0.000914764
167.5041876	2.29E-07	-7.71E-06	-0.000812051	-0.000816499
167.2240803	2.22E-07	-8.25E-06	-0.000710481	-0.000714432
166.9449082	2.58E-07	-9.20E-06	-0.000607506	-0.000610935
166.6666667	3.46E-07	-1.02E-05	-0.000559455	-0.000562673
166.3893511	6.66E-07	-1.13E-05	-0.000728144	-0.000732481
166.1129568	1.04E-06	-1.24E-05	-0.000896877	-0.000902401
165.8374793	1.19E-06	-1.34E-05	-0.000908765	-0.000914443
165.5629139	1.22E-06	-1.43E-05	-0.00084726	-0.000852583
165.2892562	1.28E-06	-1.49E-05	-0.000779435	-0.000784361
165.0165017	1.50E-06	-1.43E-05	-0.000679314	-0.000683637
164.7446458	1.70E-06	-1.36E-05	-0.00057877	-0.00058248
164.4736842	1.74E-06	-1.22E-05	-0.000583551	-0.000587273
164.2036125	1.66E-06	-1.04E-05	-0.00064776	-0.000651846
163.9344262	1.52E-06	-8.79E-06	-0.000694608	-0.000698924
163.6661211	1.16E-06	-7.50E-06	-0.00061209	-0.000615727
163.3986928	8.51E-07	-6.27E-06	-0.000528827	-0.000531827
163.132137	6.24E-07	-6.05E-06	-0.000612876	-0.00061621
162.8664495	4.03E-07	-6.49E-06	-0.000809074	-0.000813306
162.601626	1.78E-07	-6.93E-06	-0.000997453	-0.001002493
162.3376623	3.06E-07	-7.42E-06	-0.001087388	-0.001093043
162.0745543	4.46E-07	-7.91E-06	-0.001178051	-0.00118435
161.8122977	5.48E-07	-7.82E-06	-0.001145334	-0.001151591
161.5508885	6.01E-07	-7.25E-06	-0.001014422	-0.001020057
161.2903226	6.29E-07	-6.73E-06	-0.000887894	-0.000892901
161.0305958	4.08E-07	-7.81E-06	-0.000898383	-0.00090337
160.7717042	1.14E-07	-8.93E-06	-0.00090889	-0.000913854
160.5136437	-1.02E-07	-1.07E-05	-0.00079892	-0.000803282
160.2564103	-2.22E-07	-1.30E-05	-0.000576984	-0.000580178
160	-3.74E-07	-1.54E-05	-0.000353892	-0.000355877
159.7444089	3.50E-08	-1.38E-05	-0.000336962	-0.000338932
159.4896332	3.51E-07	-1.22E-05	-0.000319835	-0.000321781
159.2356688	4.85E-07	-1.11E-05	-0.00046818	-0.000471108
158.9825119	4.96E-07	-1.05E-05	-0.000796999	-0.000802058
158.7301587	5.01E-07	-9.93E-06	-0.001127289	-0.001134546
158.4786054	5.40E-07	-1.16E-05	-0.000633025	-0.000637071
158.2278481	5.65E-07	-1.34E-05	-0.000101756	-0.000102401
157.9778831	5.16E-07	-1.33E-05	9.29E-05	9.35E-05
157.7287066	3.98E-07	-1.07E-05	-0.000145844	-0.000146727
157.480315	2.90E-07	-8.20E-06	-0.000387464	-0.000389744
157.2327044	9.22E-08	-6.91E-06	-0.000983625	-0.000989302
156.9858713	-5.89E-08	-5.71E-06	-0.001616379	-0.001625534
156.7398119	-1.31E-07	-5.37E-06	-0.001985893	-0.001997132
156.4945227	-1.56E-07	-6.37E-06	-0.001952367	-0.001963711
156.25	-1.81E-07	-7.41E-06	-0.001918801	-0.001930239
156.0062402	-1.06E-07	-7.37E-06	-0.00187338	-0.001884615
155.7632399	-1.88E-08	-7.19E-06	-0.001826136	-0.001837125
155.5209953	9.56E-11	-7.45E-06	-0.001705255	-0.001715477
155.2795031	-1.18E-07	-8.50E-06	-0.001452042	-0.001460601
155.0387597	-2.67E-07	-9.55E-06	-0.00119705	-0.001203987
154.7987616	-4.91E-07	-1.04E-05	-0.001050059	-0.001056102
154.5595054	-7.49E-07	-1.11E-05	-0.0009231	-0.000928386
154.3209877	-9.10E-07	-1.15E-05	-0.000791709	-0.000796226
154.0832049	-8.19E-07	-1.09E-05	-0.000652081	-0.000655795
153.8461538	-7.33E-07	-1.03E-05	-0.000511646	-0.000514557
153.609831	-4.62E-07	-1.09E-05	-0.000389234	-0.000391481
153.3742331	-7.43E-08	-1.17E-05	-0.00027073	-0.000272321
153.1393568	2.62E-07	-1.20E-05	-0.000326421	-0.00032837
152.9051988	2.87E-07	-1.09E-05	-0.000838946	-0.000844015
152.6717557	3.00E-07	-9.70E-06	-0.001357074	-0.001365371
152.4390244	1.46E-07	-8.12E-06	-0.001560968	-0.001570326
152.2070015	-5.92E-09	-6.44E-06	-0.001663937	-0.001673615
151.9756839	-4.17E-08	-5.39E-06	-0.001597943	-0.001607082
151.7450683	1.60E-07	-6.28E-06	-0.00098807	-0.000993887
151.5151515	4.22E-07	-7.17E-06	-0.000374611	-0.000376879
151.2859304	6.81E-07	-7.32E-06	-0.000172253	-0.000173325
151.0574018	9.19E-07	-7.19E-06	-0.000132015	-0.000132859
150.8295626	1.15E-06	-7.11E-06	-0.000120914	-0.000121706
150.6024096	1.41E-06	-7.19E-06	-0.000229442	-0.000230964
150.3759398	1.67E-06	-7.27E-06	-0.000338569	-0.000340845
150.1501502	1.43E-06	-6.50E-06	-0.000231465	-0.000233025
149.9250375	1.01E-06	-5.28E-06	-1.99E-05	-2.01E-05
149.7005988	6.85E-07	-4.27E-06	0.000138195	0.000139123
149.4768311	5.80E-07	-4.72E-06	2.27E-06	2.28E-06
149.2537313	4.53E-07	-5.18E-06	-0.00013364	-0.000134524
149.0312966	4.86E-07	-6.58E-06	-0.000200071	-0.000201403
148.8095238	6.17E-07	-8.56E-06	-0.000227122	-0.000228656
148.5884101	7.20E-07	-1.04E-05	-0.000275856	-0.000277738
148.3679525	6.35E-07	-1.04E-05	-0.000487239	-0.000490527
148.1481481	5.48E-07	-1.04E-05	-0.000699588	-0.000704256
147.9289941	6.79E-07	-1.10E-05	-0.000768179	-0.00077331
147.7104874	9.93E-07	-1.19E-05	-0.000739406	-0.000744393
147.4926254	1.34E-06	-1.27E-05	-0.000691291	-0.000695999
147.275405	1.54E-06	-1.26E-05	-0.000408717	-0.000411533
147.0588235	1.74E-06	-1.26E-05	-0.000125645	-0.000126521
146.8428781	1.74E-06	-1.23E-05	-1.13E-05	-1.14E-05
146.627566	1.60E-06	-1.18E-05	-3.18E-05	-3.21E-05
146.4128843	1.44E-06	-1.13E-05	-5.60E-05	-5.64E-05
146.1988304	8.97E-07	-1.07E-05	-0.000169	-0.000170107
145.9854015	4.02E-07	-1.02E-05	-0.000282791	-0.000284569
145.7725948	-2.30E-08	-9.33E-06	-0.000269894	-0.000271528
145.5604076	-3.43E-07	-8.15E-06	-0.000137453	-0.000138257
145.3488372	-5.65E-07	-6.96E-06	-4.55E-06	-4.57E-06
145.137881	-9.97E-07	-8.07E-06	7.31E-05	7.35E-05
144.9275362	-1.52E-06	-9.21E-06	0.000151335	0.000152122
144.7178003	-1.96E-06	-9.86E-06	0.000278332	0.000279726
144.5086705	-2.23E-06	-9.95E-06	0.000459153	0.000461382
144.3001443	-2.50E-06	-1.00E-05	0.00064122	0.000644234
144.092219	-2.86E-06	-9.63E-06	0.00053704	0.000539417
143.8848921	-3.18E-06	-9.21E-06	0.000419307	0.000421046
143.6781609	-2.72E-06	-9.19E-06	0.000292588	0.000293884
143.472023	-1.13E-06	-9.68E-06	0.000154364	0.000155204
143.2664756	7.30E-07	-1.02E-05	1.59E-05	1.60E-05
143.0615165	1.32E-06	-1.04E-05	0.000387579	0.000390151
142.8571429	1.82E-06	-1.05E-05	0.00080528	0.000810705
142.6533524	1.44E-06	-1.00E-05	0.001064685	0.001071558
142.4501425	-5.20E-08	-8.65E-06	0.00108348	0.001089541
142.2475107	-1.13E-06	-7.27E-06	0.001102339	0.001107556
142.0454545	-6.79E-07	-6.61E-06	0.000173799	0.000174654
141.8439716	-9.90E-08	-6.08E-06	-0.000890189	-0.000894873
141.6430595	2.33E-07	-4.94E-06	-0.00147609	-0.001484187
141.4427157	1.68E-07	-2.69E-06	-0.001193075	-0.001199635
141.2429379	3.99E-08	-5.13E-07	-0.000910062	-0.000915077
141.0437236	1.72E-07	-1.99E-06	-0.000302337	-0.000304037
140.8450704	3.96E-07	-4.25E-06	0.000362869	0.000364956
140.6469761	5.60E-07	-5.75E-06	0.000689845	0.000693896
140.4494382	5.27E-07	-5.45E-06	0.000299416	0.000301202
140.2524544	4.92E-07	-5.14E-06	-8.26E-05	-8.31E-05
140.0560224	4.07E-07	-4.35E-06	-0.00027597	-0.000277662
139.8601399	3.10E-07	-3.42E-06	-0.000424612	-0.000427245
139.6648045	2.60E-07	-2.58E-06	-0.000477514	-0.000480546
139.4700139	2.94E-07	-2.04E-06	-0.000267516	-0.000269308
139.275766	2.76E-07	-1.48E-06	-5.33E-05	-5.37E-05
